Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.03     0.00     1254     0.00     0.00  __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > const&)
  0.00      0.03     0.00     1254     0.00     0.00  __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >::difference_type __gnu_cxx::operator-<float const*, std::vector<float, std::allocator<float> > >(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > > const&, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > > const&)
  0.00      0.03     0.00     1254     0.00     0.00  __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator+(long) const
  0.00      0.03     0.00     1254     0.00     0.00  __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::operator+(long) const
  0.00      0.03     0.00     1254     0.00     0.00  std::reverse_iterator<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >::reverse_iterator(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >)
  0.00      0.03     0.00     1254     0.00     0.00  std::reverse_iterator<__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > >::reverse_iterator(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >)
  0.00      0.03     0.00     1201     0.00     0.00  std::reverse_iterator<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >::difference_type std::operator-<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(std::reverse_iterator<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > > const&, std::reverse_iterator<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > > const&)
  0.00      0.03     0.00     1201     0.00     0.00  std::reverse_iterator<__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > >::difference_type std::operator-<__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > >(std::reverse_iterator<__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > > const&, std::reverse_iterator<__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > > const&)
  0.00      0.03     0.00     1152     0.00     0.00  boost::math::tools::polynomial<double>& std::forward<boost::math::tools::polynomial<double>&>(std::remove_reference<boost::math::tools::polynomial<double>&>::type&)
  0.00      0.03     0.00     1152     0.00     0.00  boost::math::tools::polynomial<float>& std::forward<boost::math::tools::polynomial<float>&>(std::remove_reference<boost::math::tools::polynomial<float>&>::type&)
  0.00      0.03     0.00     1081     0.00     0.00  bool __gnu_cxx::operator!=<float*, std::vector<float, std::allocator<float> > >(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > const&, __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > const&)
  0.00      0.03     0.00     1043     0.00     0.00  bool __gnu_cxx::operator!=<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&)
  0.00      0.03     0.00      864     0.00     0.00  bool __gnu_cxx::operator==<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > const&)
  0.00      0.03     0.00      864     0.00     0.00  bool __gnu_cxx::operator==<float const*, std::vector<float, std::allocator<float> > >(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > > const&, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > > const&)
  0.00      0.03     0.00      864     0.00     0.00  std::vector<double, std::allocator<double> >::empty() const
  0.00      0.03     0.00      864     0.00     0.00  std::vector<float, std::allocator<float> >::empty() const
  0.00      0.03     0.00      864     0.00     0.00  std::remove_reference<std::vector<double, std::allocator<double> >&>::type&& std::move<std::vector<double, std::allocator<double> >&>(std::vector<double, std::allocator<double> >&)
  0.00      0.03     0.00      864     0.00     0.00  std::remove_reference<std::vector<float, std::allocator<float> >&>::type&& std::move<std::vector<float, std::allocator<float> >&>(std::vector<float, std::allocator<float> >&)
  0.00      0.03     0.00      780     0.00     0.00  std::_Iter_base<double const*, false>::_S_base(double const*)
  0.00      0.03     0.00      780     0.00     0.00  std::_Iter_base<float const*, false>::_S_base(float const*)
  0.00      0.03     0.00      742     0.00     0.00  std::vector<float, std::allocator<float> >::_M_erase_at_end(float*)
  0.00      0.03     0.00      720     0.00     0.00  std::remove_reference<std::allocator<double>&>::type&& std::move<std::allocator<double>&>(std::allocator<double>&)
  0.00      0.03     0.00      720     0.00     0.00  std::remove_reference<std::allocator<float>&>::type&& std::move<std::allocator<float>&>(std::allocator<float>&)
  0.00      0.03     0.00      704     0.00     0.00  std::vector<double, std::allocator<double> >::_M_erase_at_end(double*)
  0.00      0.03     0.00      664     0.00     0.00  boost::disable_if_c<std::numeric_limits<double>::is_integer, void>::type boost::math::tools::detail::division_impl<double, unsigned long>(boost::math::tools::polynomial<double>&, boost::math::tools::polynomial<double>&, boost::math::tools::polynomial<double> const&, unsigned long, unsigned long)
  0.00      0.03     0.00      664     0.00     0.00  boost::disable_if_c<std::numeric_limits<float>::is_integer, void>::type boost::math::tools::detail::division_impl<float, unsigned long>(boost::math::tools::polynomial<float>&, boost::math::tools::polynomial<float>&, boost::math::tools::polynomial<float> const&, unsigned long, unsigned long)
  0.00      0.03     0.00      627     0.00     0.00  boost::math::tools::polynomial<double>::normalize()
  0.00      0.03     0.00      627     0.00     0.00  boost::math::tools::polynomial<float>::normalize()
  0.00      0.03     0.00      627     0.00     0.00  __gnu_cxx::new_allocator<double>::new_allocator()
  0.00      0.03     0.00      627     0.00     0.00  __gnu_cxx::new_allocator<float>::new_allocator()
  0.00      0.03     0.00      627     0.00     0.00  __gnu_cxx::__ops::_Iter_pred<boost::math::tools::polynomial<double>::normalize()::{lambda(double const&)#1}>::_Iter_pred({lambda(double const&)#1})
  0.00      0.03     0.00      627     0.00     0.00  __gnu_cxx::__ops::_Iter_pred<boost::math::tools::polynomial<float>::normalize()::{lambda(float const&)#1}>::_Iter_pred({lambda(float const&)#1})
  0.00      0.03     0.00      627     0.00     0.00  __gnu_cxx::__ops::_Iter_pred<boost::math::tools::polynomial<double>::normalize()::{lambda(double const&)#1}> __gnu_cxx::__ops::__pred_iter<boost::math::tools::polynomial<double>::normalize()::{lambda(double const&)#1}>(__gnu_cxx::__ops::_Iter_pred)
  0.00      0.03     0.00      627     0.00     0.00  __gnu_cxx::__ops::_Iter_pred<boost::math::tools::polynomial<float>::normalize()::{lambda(float const&)#1}> __gnu_cxx::__ops::__pred_iter<boost::math::tools::polynomial<float>::normalize()::{lambda(float const&)#1}>(__gnu_cxx::__ops::_Iter_pred)
  0.00      0.03     0.00      627     0.00     0.00  std::vector<double, std::allocator<double> >::cbegin() const
  0.00      0.03     0.00      627     0.00     0.00  std::vector<float, std::allocator<float> >::cbegin() const
  0.00      0.03     0.00      627     0.00     0.00  std::allocator<double>::allocator()
  0.00      0.03     0.00      627     0.00     0.00  std::allocator<float>::allocator()
  0.00      0.03     0.00      627     0.00     0.00  std::vector<double, std::allocator<double> >::rend()
  0.00      0.03     0.00      627     0.00     0.00  std::vector<double, std::allocator<double> >::erase(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >)
  0.00      0.03     0.00      627     0.00     0.00  std::vector<double, std::allocator<double> >::rbegin()
  0.00      0.03     0.00      627     0.00     0.00  std::vector<double, std::allocator<double> >::_M_erase(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >)
  0.00      0.03     0.00      627     0.00     0.00  std::vector<float, std::allocator<float> >::rend()
  0.00      0.03     0.00      627     0.00     0.00  std::vector<float, std::allocator<float> >::erase(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >)
  0.00      0.03     0.00      627     0.00     0.00  std::vector<float, std::allocator<float> >::rbegin()
  0.00      0.03     0.00      627     0.00     0.00  std::vector<float, std::allocator<float> >::_M_erase(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >)
  0.00      0.03     0.00      627     0.00     0.00  std::iterator_traits<std::reverse_iterator<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > > >::iterator_category std::__iterator_category<std::reverse_iterator<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > > >(std::reverse_iterator<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > > const&)
  0.00      0.03     0.00      627     0.00     0.00  std::iterator_traits<std::reverse_iterator<__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > > >::iterator_category std::__iterator_category<std::reverse_iterator<__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > > >(std::reverse_iterator<__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > > const&)
  0.00      0.03     0.00      627     0.00     0.00  std::reverse_iterator<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > > std::find_if<std::reverse_iterator<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >, boost::math::tools::polynomial<double>::normalize()::{lambda(double const&)#1}>(boost::math::tools::polynomial<double>::normalize()::{lambda(double const&)#1}, boost::math::tools::polynomial<double>::normalize()::{lambda(double const&)#1}, boost::math::tools::polynomial<double>::normalize()::{lambda(double const&)#1})
  0.00      0.03     0.00      627     0.00     0.00  std::reverse_iterator<__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > > std::find_if<std::reverse_iterator<__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > >, boost::math::tools::polynomial<float>::normalize()::{lambda(float const&)#1}>(boost::math::tools::polynomial<float>::normalize()::{lambda(float const&)#1}, boost::math::tools::polynomial<float>::normalize()::{lambda(float const&)#1}, boost::math::tools::polynomial<float>::normalize()::{lambda(float const&)#1})
  0.00      0.03     0.00      627     0.00     0.00  std::reverse_iterator<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > > std::__find_if<std::reverse_iterator<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >, __gnu_cxx::__ops::_Iter_pred<boost::math::tools::polynomial<double>::normalize()::{lambda(double const&)#1}> >(__gnu_cxx::__ops::_Iter_pred<boost::math::tools::polynomial<double>::normalize()::{lambda(double const&)#1}>, __gnu_cxx::__ops::_Iter_pred<boost::math::tools::polynomial<double>::normalize()::{lambda(double const&)#1}>, __gnu_cxx::__ops::_Iter_pred<boost::math::tools::polynomial<double>::normalize()::{lambda(double const&)#1}>)
  0.00      0.03     0.00      627     0.00     0.00  std::reverse_iterator<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > > std::__find_if<std::reverse_iterator<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >, __gnu_cxx::__ops::_Iter_pred<boost::math::tools::polynomial<double>::normalize()::{lambda(double const&)#1}> >(__gnu_cxx::__ops::_Iter_pred<boost::math::tools::polynomial<double>::normalize()::{lambda(double const&)#1}>, __gnu_cxx::__ops::_Iter_pred<boost::math::tools::polynomial<double>::normalize()::{lambda(double const&)#1}>, __gnu_cxx::__ops::_Iter_pred<boost::math::tools::polynomial<double>::normalize()::{lambda(double const&)#1}>, std::random_access_iterator_tag)
  0.00      0.03     0.00      627     0.00     0.00  std::reverse_iterator<__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > > std::__find_if<std::reverse_iterator<__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > >, __gnu_cxx::__ops::_Iter_pred<boost::math::tools::polynomial<float>::normalize()::{lambda(float const&)#1}> >(__gnu_cxx::__ops::_Iter_pred<boost::math::tools::polynomial<float>::normalize()::{lambda(float const&)#1}>, __gnu_cxx::__ops::_Iter_pred<boost::math::tools::polynomial<float>::normalize()::{lambda(float const&)#1}>, __gnu_cxx::__ops::_Iter_pred<boost::math::tools::polynomial<float>::normalize()::{lambda(float const&)#1}>)
